timestamp,address,date,type,weather,road_conditions,lightning,vehicles,num_of_participants,num_dead,num_injured,lon,lat
2018-12-15T12:15:00Z,Черноярский район,2018-12-15,Опрокидывание,Пасмурно,Мокрое,Светлое время суток,1,1,0,1,45.966227,48.010561
2018-12-15T17:30:00Z,"Ленинский район, г Астрахань, ул Полякова, 7",2018-12-15,Наезд на пешехода,Пасмурно,Мокрое,"В темное время суток, освещение включено",1,2,0,1,48.042171,46.365266
2018-12-15T17:30:00Z,"Ленинский район, г Астрахань, ул Полякова, 7",2018-12-15,Наезд на пешехода,Снегопад,Мокрое,"В темное время суток, освещение включено",1,2,0,1,48.042171,46.365266
2018-12-15T10:20:00Z,"Кировский район, г Астрахань, ул Победы, 24",2018-12-15,Столкновение,Пасмурно,Мокрое,Светлое время суток,2,2,0,1,48.053723,46.348989
2018-12-14T07:15:00Z,Икрянинский район,2018-12-14,Столкновение,Пасмурно,Мокрое,"В темное время суток, освещение отсутствует",2,3,0,3,47.694226,45.786846
2019-01-10T17:30:00Z,"Советский район, г Астрахань, ул Боевая, 57 А",2019-01-10,Столкновение,Ясно,Сухое,"В темное время суток, освещение включено",2,2,0,1,48.022803,46.332502
2019-01-10T16:10:00Z,"Трусовский район, г Астрахань, ул Комсомольская, 122",2019-01-10,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,47.992799,46.348379
2019-01-09T20:20:00Z,"Кировский район, г Астрахань, ул Набережная Приволжского затона, 16 к.3",2019-01-09,Наезд на пешехода,Пасмурно,Сухое,"В темное время суток, освещение включено",1,3,0,2,48.010469,46.340466
2019-01-09T14:50:00Z,"Кировский район, г Астрахань, ул Набережная Приволжского затона, 18",2019-01-09,Наезд на пешехода,Пасмурно,Сухое,Светлое время суток,1,2,0,1,48.00746,46.338923
2019-01-09T14:50:00Z,"Ленинский район, г Астрахань, ул Академика Королева, .",2019-01-09,Столкновение,Пасмурно,Сухое,Светлое время суток,2,3,0,1,48.046878,46.357784
2019-01-08T10:40:00Z,"Кировский район, г Астрахань, ул Калинина, 42",2019-01-08,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,48.051163,46.35409
2019-01-08T18:25:00Z,"Советский район, г Астрахань, ул Николая Островского, 146",2019-01-08,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение включено",2,3,0,1,48.055852,46.333746
2019-01-08T13:30:00Z,"Советский район, г Астрахань, ул Кубанская, 28",2019-01-08,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,2,48.038407,46.329253
2019-01-08T18:28:00Z,"Трусовский район, г Астрахань, ул Комсомольская, 37",2019-01-08,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,2,0,1,48.000202,46.354954
2019-01-07T19:30:00Z,"Трусовский район, г Астрахань, ул Бондарная 7-я, 34",2019-01-07,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,2,1,0,47.997614,46.370178
2019-01-07T07:20:00Z,"Трусовский район, г Астрахань, ул Советской Гвардии, 1 Г",2019-01-07,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение включено",1,2,0,1,47.959993,46.443759
2019-01-07T19:10:00Z,Икрянинский район,2019-01-07,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,2,0,1,47.694226,45.786846
2019-01-06T12:40:00Z,"Советский район, г Астрахань, ул Псковская, 34",2019-01-06,Наезд на велосипедиста,Ясно,Сухое,Светлое время суток,2,2,0,1,48.047713,46.341524
2019-01-05T22:10:00Z,Лиманский район,2019-01-05,Наезд на препятствие,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,2,1,1,47.336984,45.839287
2019-01-05T00:05:00Z,"Ленинский район, г Астрахань, ул Анри Барбюса, .",2019-01-05,Наезд на пешехода,Дождь,Мокрое,"В темное время суток, освещение включено",1,2,0,1,48.048432,46.361796
2019-01-04T22:00:00Z,"Кировский район, г Астрахань, пл Свободы, .",2019-01-04,Столкновение,Ясно,Сухое,"В темное время суток, освещение включено",2,3,0,2,48.020018,46.341878
2019-01-04T15:45:00Z,"Советский район, г Астрахань, проезд Юговосточный, .",2019-01-04,Столкновение,Ясно,Мокрое,Светлое время суток,2,3,0,1,48.066093,46.334337
2019-01-03T19:00:00Z,"Наримановский район, с Верхнелебяжье, ул Школьная, 14 а",2019-01-03,Иной вид ДТП,Ясно,Заснеженное,"В темное время суток, освещение отсутствует",1,2,0,1,47.811448,46.750067
2019-01-03T13:30:00Z,"Советский район, г Астрахань, ул Волжская, 45",2019-01-03,Наезд на препятствие,Пасмурно,Сухое,Светлое время суток,1,1,0,1,48.026684,46.335999
2019-01-03T09:00:00Z,Володарский район,2019-01-03,Столкновение,Пасмурно,Обработанное противогололедными материалами,Светлое время суток,2,4,0,4,42.985096,56.328289
2019-01-03T02:30:00Z,"Кировский район, г Астрахань, ул Адмиралтейская, 34",2019-01-03,Наезд на стоящее ТС,Пасмурно,Пыльное,"В темное время суток, освещение включено",4,1,0,1,48.037365,46.357436
2019-01-02T14:00:00Z,"Наримановский район, ул Магистральная, .",2019-01-02,Столкновение,Пасмурно,Сухое,Светлое время суток,2,3,0,1,48.001639,46.388718
2019-01-02T16:25:00Z,"Кировский район, г Астрахань, ул Софьи Перовской, 84",2019-01-02,Столкновение,Пасмурно,Сухое,Светлое время суток,2,3,0,1,48.068339,46.346152
2019-01-02T13:00:00Z,"Ленинский район, г Астрахань, ул Яблочкова, 19",2019-01-02,Наезд на пешехода,Пасмурно,Пыльное,Светлое время суток,1,2,0,1,48.071492,46.366105
2019-01-01T20:20:00Z,"Трусовский район, г Астрахань, ул Дарминская, 35",2019-01-01,Столкновение,Ясно,Пыльное,"В темное время суток, освещение включено",2,3,0,1,47.950022,46.294238
2019-01-01T20:30:00Z,"Трусовский район, г Астрахань",2019-01-01,Столкновение,Ясно,Сухое,"В темное время суток, освещение включено",2,2,0,1,47.995629,46.351676
