timestamp,address,vehicle_id,type_of_vehicle,model_of_vehicle,color,technical_issues,year,engine_location,is_escaped
2018-12-05T15:10:00Z,"Кировский район, г Астрахань, ул Бориса Алексеева, .",ТС1,"В-класс (малый) до 3,9 м","ВАЗ  Жигули  ВАЗ-2108, 09 и модификации",Зеленый,Технические неисправности отсутствуют,2000,Передний,Нет
2018-12-04T14:00:00Z,"Советский район, г Астрахань, ул Рождественского, 2",ТС1,"В-класс (малый) до 3,9 м",GEELY Emgrand,Белый,Технические неисправности отсутствуют,2014,Передний,Нет
2018-12-04T14:00:00Z,"Советский район, г Астрахань, ул Рождественского, 2",ТС2,Одноэтажные длиной от 5 до 8 м,"ГАЗ 3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Белый,Износ рисунка протектора,2016,Передний,Нет
2018-12-04T21:05:00Z,"Кировский район, г Астрахань, ул Адмиралтейская, 20",ТС1,"В-класс (малый) до 3,9 м",NISSAN Прочие марки Nissan,Белый,Технические неисправности отсутствуют,1999,Передний,Нет
2018-12-04T08:05:00Z,"Советский район, г Астрахань",ТС1,Минивэны и универсалы повышенной вместимости,ВАЗ Largus (Ларгус),Белый,Технические неисправности отсутствуют,2016,Передний,Да
2018-12-04T12:50:00Z,"Трусовский район, г Астрахань, пл Заводская, 87 А",ТС1,"В-класс (малый) до 3,9 м",ВАЗ ВАЗ 2115 и модификации,Серый,Технические неисправности отсутствуют,2005,Задний,Нет
2018-12-04T12:50:00Z,"Трусовский район, г Астрахань, пл Заводская, 87 А",ТС2,"В-класс (малый) до 3,9 м",VOLVO S80,Черный,Технические неисправности отсутствуют,2000,Передний,Нет
2018-12-04T12:50:00Z,"Трусовский район, г Астрахань, пл Заводская, 87 А",ТС3,"В-класс (малый) до 3,9 м",MAZDA Mazda 3,Серый,Технические неисправности отсутствуют,2007,Передний,Нет
2018-12-03T13:05:00Z,"Ленинский район, г Астрахань, ул Академика Королева, .",ТС1,"В-класс (малый) до 3,9 м",ВАЗ  Нива  ВАЗ-2121 и модификации,Белый,Технические неисправности отсутствуют,2011,Полноприводный,Нет
2018-12-03T13:05:00Z,"Ленинский район, г Астрахань, ул Академика Королева, .",ТС2,Одноэтажные длиной от 5 до 8 м,FIAT Ducato,Белый,"Наличие конструктивных изменений по сравнению с серийным ТС, сведения о которых отсутствуют в регистрационных документах",2009,Передний,Нет
2018-12-02T13:50:00Z,Наримановский район,ТС1,"В-класс (малый) до 3,9 м",ВАЗ Priora,Черный,Технические неисправности отсутствуют,2010,Задний,Нет
2018-12-02T09:20:00Z,Володарский район,ТС1,"А-класс (особо малый) до 3,5 м",ВАЗ  Жигули  ВАЗ-2107 модификации,Иные цвета,Технические неисправности отсутствуют,2006,Передний,Нет
2018-12-02T09:20:00Z,Володарский район,ТС2,"А-класс (особо малый) до 3,5 м",TOYOTA Corolla,Серый,Технические неисправности отсутствуют,2007,Задний,Нет
2018-12-02T16:20:00Z,Ахтубинский район,ТС1,"В-класс (малый) до 3,9 м",ВАЗ ВАЗ 2114 и модификации,Серый,Не устанавливались,2007,Передний,Нет
2018-12-02T16:20:00Z,Ахтубинский район,ТС2,"В-класс (малый) до 3,9 м","ГАЗ ГАЗ 3105, 31052",Серый,Не устанавливались,2008,Задний,Нет
2018-12-02T10:30:00Z,Харабалинский район,ТС1,"В-класс (малый) до 3,9 м",ВАЗ Kalina,Красный,Технические неисправности отсутствуют,2005,Передний,Нет
2018-12-01T20:10:00Z,"ЗАТО г. Знаменск, г Знаменск, ул Ниловского, 19",ТС1,"В-класс (малый) до 3,9 м",OPEL Corsa,Синий,Технические неисправности отсутствуют,2007,Передний,Да
2018-12-01T22:15:00Z,"Трусовский район, г Астрахань, пер Ульяновский, 18",ТС1,"В-класс (малый) до 3,9 м",ВАЗ Largus (Ларгус),Белый,Технические неисправности отсутствуют,2018,Передний,Нет
2018-12-01T22:15:00Z,"Трусовский район, г Астрахань, пер Ульяновский, 18",ТС2,"В-класс (малый) до 3,9 м",ВАЗ Priora,Зеленый,Технические неисправности отсутствуют,2009,Передний,Нет
2018-12-01T22:15:00Z,"Трусовский район, г Астрахань, пер Ульяновский, 18",ТС3,Прочие легковые автомобили,BMW X5,Черный,Технические неисправности отсутствуют,2002,Полноприводный,Нет
2018-11-30T14:10:00Z,Приволжский район,ТС1,Самосвалы,TATRA Прочие модели Tatra,Зеленый,Технические неисправности отсутствуют,2008,Передний,Нет
